transaction_id,date,item
A_TXN_0548,2023-11-04,Cyberpunk 2077 OST
A_TXN_0548,2023-11-04,Cyberpunk 2077
A_TXN_0549,2023-02-23,God of War
A_TXN_0549,2023-02-23,Ghost of Tsushima
A_TXN_0550,2023-04-19,Total War: Warhammer III
A_TXN_0550,2023-04-19,Civilization VI
A_TXN_0550,2023-04-19,Ghost of Tsushima
A_TXN_0550,2023-04-19,Overwatch 2
A_TXN_0550,2023-04-19,Cyberpunk 2077
A_TXN_0551,2023-10-12,Elden Ring: Shadow of the Erdtree DLC
A_TXN_0551,2023-10-12,Cyberpunk 2077
A_TXN_0551,2023-10-12,Elden Ring
A_TXN_0552,2023-08-08,Elden Ring
A_TXN_0552,2023-08-08,Valorant
A_TXN_0552,2023-08-08,Hollow Knight
A_TXN_0552,2023-08-08,The Witcher 3
A_TXN_0552,2023-08-08,Apex Legends
A_TXN_0553,2023-11-26,Cyberpunk 2077 OST
A_TXN_0553,2023-11-26,Celeste
A_TXN_0553,2023-11-26,Terraria
A_TXN_0553,2023-11-26,Civilization VI: New Frontier Pass
A_TXN_0553,2023-11-26,Elden Ring
A_TXN_0554,2023-10-13,Overwatch 2
A_TXN_0555,2023-12-22,Civilization VI
A_TXN_0555,2023-12-22,Civilization VI: New Frontier Pass
A_TXN_0556,2023-04-03,Celeste
A_TXN_0556,2023-04-03,Call of Duty MW3
A_TXN_0556,2023-04-03,God of War
A_TXN_0556,2023-04-03,Stardew Valley
A_TXN_0556,2023-04-03,Hades OST
A_TXN_0556,2023-04-03,Ghost of Tsushima
A_TXN_0556,2023-04-03,Horizon Zero Dawn
A_TXN_0557,2023-05-20,Death Stranding
A_TXN_0557,2023-05-20,The Witcher 3
A_TXN_0557,2023-05-20,Apex Legends
A_TXN_0558,2023-06-08,Celeste
A_TXN_0558,2023-06-08,Elden Ring: Shadow of the Erdtree DLC
A_TXN_0559,2023-03-15,The Witcher 3: Blood and Wine DLC
A_TXN_0559,2023-03-15,Cyberpunk 2077
A_TXN_0559,2023-03-15,The Witcher 3
A_TXN_0560,2023-07-25,Hollow Knight
A_TXN_0560,2023-07-25,Red Dead Redemption 2
A_TXN_0560,2023-07-25,Overwatch 2
A_TXN_0560,2023-07-25,Among Us
A_TXN_0560,2023-07-25,Cyberpunk 2077
A_TXN_0561,2023-01-16,Elden Ring OST
A_TXN_0561,2023-01-16,God of War
A_TXN_0561,2023-01-16,Ghost of Tsushima
A_TXN_0562,2023-09-29,Valorant
A_TXN_0562,2023-09-29,Call of Duty MW3
A_TXN_0562,2023-09-29,Stardew Valley
A_TXN_0562,2023-09-29,Terraria
A_TXN_0563,2023-08-03,Hollow Knight
A_TXN_0563,2023-08-03,Hades
A_TXN_0563,2023-08-03,Cyberpunk 2077
A_TXN_0564,2023-03-22,Cities: Skylines
A_TXN_0564,2023-03-22,Call of Duty MW3
A_TXN_0564,2023-03-22,Cyberpunk 2077
A_TXN_0565,2023-06-16,Horizon Zero Dawn
A_TXN_0565,2023-06-16,God of War
A_TXN_0565,2023-06-16,Apex Legends
A_TXN_0565,2023-06-16,Ghost of Tsushima
A_TXN_0566,2023-10-18,Battlefield 2042
A_TXN_0566,2023-10-18,Horizon Zero Dawn
A_TXN_0566,2023-10-18,Death Stranding
A_TXN_0566,2023-10-18,Cyberpunk 2077: Phantom Liberty DLC
A_TXN_0567,2023-01-27,Total War: Warhammer III
A_TXN_0567,2023-01-27,Stardew Valley OST
A_TXN_0568,2023-08-15,The Witcher 3
A_TXN_0568,2023-08-15,Cyberpunk 2077 OST
A_TXN_0568,2023-08-15,Cyberpunk 2077
A_TXN_0568,2023-08-15,Elden Ring
A_TXN_0569,2023-09-06,Hollow Knight
A_TXN_0569,2023-09-06,The Witcher 3: Blood and Wine DLC
A_TXN_0570,2023-11-07,Red Dead Redemption 2
A_TXN_0570,2023-11-07,Stardew Valley
A_TXN_0570,2023-11-07,Planet Coaster
A_TXN_0571,2023-05-20,Cyberpunk 2077 OST
A_TXN_0571,2023-05-20,Total War: Warhammer III
A_TXN_0572,2023-09-20,Hollow Knight
A_TXN_0572,2023-09-20,Hades
A_TXN_0573,2023-08-09,Cities: Skylines
A_TXN_0573,2023-08-09,Planet Coaster
A_TXN_0574,2023-09-27,Cities: Skylines
A_TXN_0574,2023-09-27,Stardew Valley
A_TXN_0574,2023-09-27,Stardew Valley OST
A_TXN_0575,2023-01-24,Hollow Knight
A_TXN_0575,2023-01-24,The Witcher 3: Blood and Wine DLC
A_TXN_0576,2023-11-03,Stardew Valley
A_TXN_0576,2023-11-03,Terraria
A_TXN_0577,2023-04-15,Counter-Strike 2
A_TXN_0577,2023-04-15,The Witcher 3: Blood and Wine DLC
A_TXN_0577,2023-04-15,Elden Ring: Shadow of the Erdtree DLC
A_TXN_0577,2023-04-15,Valorant
A_TXN_0578,2023-04-19,Stardew Valley
A_TXN_0578,2023-04-19,Stardew Valley OST
A_TXN_0579,2023-05-11,Horizon Zero Dawn
A_TXN_0580,2023-03-03,The Witcher 3: Blood and Wine DLC
A_TXN_0580,2023-03-03,The Witcher 3
A_TXN_0581,2023-07-14,Cyberpunk 2077
A_TXN_0581,2023-07-14,The Witcher 3
A_TXN_0581,2023-07-14,Elden Ring
A_TXN_0582,2023-12-09,Hades
A_TXN_0582,2023-12-09,Hollow Knight
A_TXN_0583,2023-02-06,Cyberpunk 2077: Phantom Liberty DLC
A_TXN_0584,2023-07-23,Battlefield 2042
A_TXN_0584,2023-07-23,Stardew Valley OST
A_TXN_0584,2023-07-23,Hades OST
A_TXN_0584,2023-07-23,Valorant
A_TXN_0585,2023-02-09,Stardew Valley
A_TXN_0585,2023-02-09,Among Us
A_TXN_0585,2023-02-09,Terraria
A_TXN_0586,2023-10-22,Cyberpunk 2077: Phantom Liberty DLC
A_TXN_0587,2023-11-24,God of War
A_TXN_0587,2023-11-24,Elden Ring
A_TXN_0588,2023-02-28,Hollow Knight
A_TXN_0588,2023-02-28,Hades
A_TXN_0588,2023-02-28,Among Us
A_TXN_0589,2023-08-24,Cyberpunk 2077 OST
A_TXN_0589,2023-08-24,Elden Ring: Shadow of the Erdtree DLC
A_TXN_0589,2023-08-24,God of War
A_TXN_0589,2023-08-24,Civilization VI
A_TXN_0589,2023-08-24,Cyberpunk 2077
A_TXN_0590,2023-07-05,Hollow Knight
A_TXN_0590,2023-07-05,Counter-Strike 2
A_TXN_0590,2023-07-05,Among Us
A_TXN_0590,2023-07-05,Call of Duty MW3
A_TXN_0591,2023-02-15,Call of Duty MW3
A_TXN_0591,2023-02-15,God of War
A_TXN_0591,2023-02-15,Apex Legends
A_TXN_0591,2023-02-15,Planet Coaster
A_TXN_0592,2023-02-24,Red Dead Redemption 2
A_TXN_0592,2023-02-24,Death Stranding
A_TXN_0592,2023-02-24,The Witcher 3
A_TXN_0592,2023-02-24,Planet Coaster
A_TXN_0593,2023-05-05,Overwatch 2
A_TXN_0593,2023-05-05,Civilization VI
A_TXN_0594,2023-06-08,Hades
A_TXN_0594,2023-06-08,Celeste
A_TXN_0594,2023-06-08,Hollow Knight
A_TXN_0595,2023-04-24,Call of Duty MW3
A_TXN_0595,2023-04-24,Planet Coaster
A_TXN_0596,2023-02-28,Cyberpunk 2077
A_TXN_0596,2023-02-28,Counter-Strike 2
A_TXN_0596,2023-02-28,Elden Ring: Shadow of the Erdtree DLC
A_TXN_0596,2023-02-28,Terraria
A_TXN_0596,2023-02-28,God of War
A_TXN_0596,2023-02-28,Stardew Valley
A_TXN_0596,2023-02-28,The Witcher 3
A_TXN_0597,2023-04-10,Counter-Strike 2
A_TXN_0597,2023-04-10,Planet Coaster
A_TXN_0598,2023-06-28,Battlefield 2042
A_TXN_0598,2023-06-28,Counter-Strike 2
A_TXN_0598,2023-06-28,Terraria
A_TXN_0599,2023-02-22,Elden Ring: Shadow of the Erdtree DLC
A_TXN_0599,2023-02-22,Cyberpunk 2077
A_TXN_0599,2023-02-22,Elden Ring
A_TXN_0600,2023-12-02,Stardew Valley
A_TXN_0600,2023-12-02,Stardew Valley OST
A_TXN_0600,2023-12-02,Terraria
A_TXN_0601,2023-11-18,Cities: Skylines
A_TXN_0601,2023-11-18,Total War: Warhammer III
A_TXN_0601,2023-11-18,Terraria
A_TXN_0601,2023-11-18,Cyberpunk 2077: Phantom Liberty DLC
A_TXN_0601,2023-11-18,Ghost of Tsushima
A_TXN_0601,2023-11-18,Cyberpunk 2077
A_TXN_0602,2023-10-16,Celeste
A_TXN_0602,2023-10-16,Terraria
A_TXN_0602,2023-10-16,Call of Duty MW3
A_TXN_0602,2023-10-16,Red Dead Redemption 2
A_TXN_0602,2023-10-16,Overwatch 2
A_TXN_0603,2023-08-18,Valorant
A_TXN_0603,2023-08-18,Hollow Knight
A_TXN_0603,2023-08-18,Hades OST
A_TXN_0603,2023-08-18,Red Dead Redemption 2
A_TXN_0603,2023-08-18,Overwatch 2
A_TXN_0604,2023-11-26,Civilization VI
A_TXN_0605,2023-11-16,Cities: Skylines
A_TXN_0605,2023-11-16,Counter-Strike 2
A_TXN_0605,2023-11-16,Elden Ring: Shadow of the Erdtree DLC
A_TXN_0605,2023-11-16,Civilization VI
A_TXN_0605,2023-11-16,The Witcher 3: Blood and Wine DLC
A_TXN_0606,2023-11-18,Cyberpunk 2077 OST
A_TXN_0607,2023-08-14,Counter-Strike 2
A_TXN_0607,2023-08-14,Cyberpunk 2077: Phantom Liberty DLC
A_TXN_0607,2023-08-14,Red Dead Redemption 2
A_TXN_0607,2023-08-14,Planet Coaster
A_TXN_0608,2023-08-15,Hollow Knight
A_TXN_0608,2023-08-15,Red Dead Redemption 2
A_TXN_0608,2023-08-15,Hades
A_TXN_0608,2023-08-15,Death Stranding
A_TXN_0609,2023-11-20,Call of Duty MW3
A_TXN_0610,2023-09-17,Hades
A_TXN_0610,2023-09-17,Celeste
A_TXN_0610,2023-09-17,Hades OST
A_TXN_0610,2023-09-17,Hollow Knight
A_TXN_0611,2023-08-25,Counter-Strike 2
A_TXN_0611,2023-08-25,Valorant
A_TXN_0612,2023-02-16,The Witcher 3
A_TXN_0612,2023-02-16,Cyberpunk 2077: Phantom Liberty DLC
A_TXN_0612,2023-02-16,Cyberpunk 2077
A_TXN_0612,2023-02-16,The Witcher 3: Blood and Wine DLC
A_TXN_0613,2023-09-17,Terraria
A_TXN_0613,2023-09-17,God of War
A_TXN_0613,2023-09-17,Hades
A_TXN_0613,2023-09-17,The Witcher 3: Blood and Wine DLC
A_TXN_0613,2023-09-17,Cyberpunk 2077
A_TXN_0614,2023-10-25,Cities: Skylines
A_TXN_0614,2023-10-25,Elden Ring
A_TXN_0615,2023-01-22,Battlefield 2042
A_TXN_0615,2023-01-22,Elden Ring: Shadow of the Erdtree DLC
A_TXN_0615,2023-01-22,Stardew Valley OST
A_TXN_0616,2023-10-20,Planet Coaster
A_TXN_0617,2023-03-19,Red Dead Redemption 2
A_TXN_0617,2023-03-19,The Witcher 3: Blood and Wine DLC
A_TXN_0617,2023-03-19,The Witcher 3
A_TXN_0618,2023-08-19,Celeste
A_TXN_0618,2023-08-19,Battlefield 2042
A_TXN_0618,2023-08-19,Terraria
A_TXN_0618,2023-08-19,Planet Coaster
A_TXN_0618,2023-08-19,Cyberpunk 2077: Phantom Liberty DLC
A_TXN_0619,2023-06-25,Counter-Strike 2
A_TXN_0619,2023-06-25,Valorant
A_TXN_0620,2023-02-13,Hades
A_TXN_0620,2023-02-13,Total War: Warhammer III
A_TXN_0621,2023-09-16,Stardew Valley
A_TXN_0621,2023-09-16,Hades
A_TXN_0621,2023-09-16,Overwatch 2
A_TXN_0621,2023-09-16,Death Stranding
A_TXN_0621,2023-09-16,Among Us
A_TXN_0622,2023-11-27,Red Dead Redemption 2
A_TXN_0622,2023-11-27,Call of Duty MW3
A_TXN_0622,2023-11-27,Valorant
A_TXN_0623,2023-05-07,Hades
A_TXN_0623,2023-05-07,Elden Ring OST
A_TXN_0623,2023-05-07,Elden Ring
A_TXN_0624,2023-12-29,Battlefield 2042
A_TXN_0624,2023-12-29,Stardew Valley
A_TXN_0624,2023-12-29,Cyberpunk 2077
A_TXN_0624,2023-12-29,Ghost of Tsushima
A_TXN_0625,2023-08-13,Call of Duty MW3
A_TXN_0625,2023-08-13,Cyberpunk 2077
A_TXN_0626,2023-09-26,Ghost of Tsushima
A_TXN_0627,2023-09-25,Counter-Strike 2
A_TXN_0627,2023-09-25,Battlefield 2042
A_TXN_0627,2023-09-25,Call of Duty MW3
A_TXN_0627,2023-09-25,Hades
A_TXN_0627,2023-09-25,Horizon Zero Dawn
A_TXN_0627,2023-09-25,Elden Ring
A_TXN_0627,2023-09-25,Apex Legends
A_TXN_0628,2023-07-06,Horizon Zero Dawn
A_TXN_0629,2023-07-10,Red Dead Redemption 2
A_TXN_0630,2023-07-18,Cities: Skylines
A_TXN_0630,2023-07-18,Celeste
A_TXN_0631,2023-06-23,Counter-Strike 2
A_TXN_0631,2023-06-23,Civilization VI: New Frontier Pass
A_TXN_0631,2023-06-23,Valorant
A_TXN_0632,2023-06-21,Hades
A_TXN_0632,2023-06-21,Hollow Knight
A_TXN_0633,2023-02-03,Apex Legends
A_TXN_0634,2023-10-13,Cyberpunk 2077: Phantom Liberty DLC
A_TXN_0634,2023-10-13,Call of Duty MW3
A_TXN_0634,2023-10-13,Cyberpunk 2077
A_TXN_0635,2023-05-26,The Witcher 3
A_TXN_0635,2023-05-26,Stardew Valley OST
A_TXN_0635,2023-05-26,Valorant
A_TXN_0635,2023-05-26,Ghost of Tsushima
A_TXN_0636,2023-12-03,Counter-Strike 2
A_TXN_0636,2023-12-03,Valorant
A_TXN_0637,2023-11-05,Cyberpunk 2077 OST
A_TXN_0637,2023-11-05,Counter-Strike 2
A_TXN_0637,2023-11-05,Planet Coaster
A_TXN_0637,2023-11-05,Hades
A_TXN_0637,2023-11-05,Among Us
A_TXN_0638,2023-06-29,Stardew Valley
A_TXN_0638,2023-06-29,Cyberpunk 2077
A_TXN_0638,2023-06-29,Elden Ring
A_TXN_0638,2023-06-29,Ghost of Tsushima
A_TXN_0639,2023-03-08,Hades
A_TXN_0639,2023-03-08,Hades OST
A_TXN_0640,2023-07-12,Cyberpunk 2077
A_TXN_0640,2023-07-12,The Witcher 3
A_TXN_0640,2023-07-12,Valorant
A_TXN_0641,2023-11-26,The Witcher 3
A_TXN_0641,2023-11-26,Apex Legends
A_TXN_0642,2023-12-10,Cyberpunk 2077
A_TXN_0642,2023-12-10,Civilization VI
A_TXN_0643,2023-12-26,Apex Legends
A_TXN_0644,2023-12-17,Terraria
A_TXN_0644,2023-12-17,Stardew Valley
A_TXN_0644,2023-12-17,Hades
A_TXN_0644,2023-12-17,The Witcher 3: Blood and Wine DLC
A_TXN_0644,2023-12-17,Elden Ring
A_TXN_0644,2023-12-17,Apex Legends
A_TXN_0645,2023-02-17,The Witcher 3
A_TXN_0645,2023-02-17,Cyberpunk 2077: Phantom Liberty DLC
A_TXN_0645,2023-02-17,Among Us
A_TXN_0646,2023-04-03,Cyberpunk 2077
A_TXN_0646,2023-04-03,Hollow Knight
A_TXN_0646,2023-04-03,Cyberpunk 2077: Phantom Liberty DLC
A_TXN_0646,2023-04-03,The Witcher 3
A_TXN_0646,2023-04-03,Elden Ring
A_TXN_0647,2023-06-24,Counter-Strike 2
A_TXN_0647,2023-06-24,Call of Duty MW3
A_TXN_0648,2023-02-09,The Witcher 3
A_TXN_0648,2023-02-09,Cyberpunk 2077: Phantom Liberty DLC
A_TXN_0648,2023-02-09,Cyberpunk 2077
A_TXN_0648,2023-02-09,Cyberpunk 2077 OST
A_TXN_0649,2023-02-21,Hades
A_TXN_0649,2023-02-21,Celeste
A_TXN_0650,2023-10-04,Stardew Valley
A_TXN_0650,2023-10-04,Among Us
A_TXN_0651,2023-09-27,Counter-Strike 2
A_TXN_0651,2023-09-27,Overwatch 2
A_TXN_0651,2023-09-27,Terraria
A_TXN_0651,2023-09-27,Ghost of Tsushima
A_TXN_0652,2023-01-20,Overwatch 2
A_TXN_0652,2023-01-20,Elden Ring: Shadow of the Erdtree DLC
A_TXN_0652,2023-01-20,Cities: Skylines
A_TXN_0652,2023-01-20,Planet Coaster
A_TXN_0653,2023-12-05,Celeste
A_TXN_0653,2023-12-05,Counter-Strike 2
A_TXN_0653,2023-12-05,Hades
A_TXN_0653,2023-12-05,Overwatch 2
A_TXN_0653,2023-12-05,Apex Legends
A_TXN_0654,2023-11-13,Valorant
A_TXN_0654,2023-11-13,God of War
A_TXN_0654,2023-11-13,Stardew Valley
A_TXN_0654,2023-11-13,Terraria
A_TXN_0655,2023-12-21,The Witcher 3: Blood and Wine DLC
A_TXN_0655,2023-12-21,Cyberpunk 2077
A_TXN_0655,2023-12-21,The Witcher 3
A_TXN_0655,2023-12-21,Elden Ring
A_TXN_0656,2023-11-16,Apex Legends
A_TXN_0656,2023-11-16,God of War
A_TXN_0656,2023-11-16,Stardew Valley
A_TXN_0656,2023-11-16,Cyberpunk 2077
A_TXN_0656,2023-11-16,Elden Ring
A_TXN_0657,2023-03-26,Counter-Strike 2
A_TXN_0657,2023-03-26,Terraria
A_TXN_0658,2023-08-13,Horizon Zero Dawn
A_TXN_0658,2023-08-13,Stardew Valley OST
A_TXN_0658,2023-08-13,Apex Legends
A_TXN_0659,2023-07-06,Stardew Valley
A_TXN_0659,2023-07-06,Terraria
A_TXN_0660,2023-12-13,Call of Duty MW3
A_TXN_0661,2023-05-02,Battlefield 2042
A_TXN_0662,2023-11-09,Valorant
A_TXN_0662,2023-11-09,Counter-Strike 2
A_TXN_0662,2023-11-09,God of War
A_TXN_0662,2023-11-09,Civilization VI
A_TXN_0662,2023-11-09,Overwatch 2
A_TXN_0662,2023-11-09,Elden Ring
A_TXN_0663,2023-10-01,Cyberpunk 2077 OST
A_TXN_0663,2023-10-01,Counter-Strike 2
A_TXN_0663,2023-10-01,The Witcher 3
A_TXN_0663,2023-10-01,Cyberpunk 2077
A_TXN_0663,2023-10-01,Elden Ring
A_TXN_0664,2023-04-10,Stardew Valley OST
A_TXN_0664,2023-04-10,Counter-Strike 2
A_TXN_0664,2023-04-10,Planet Coaster
A_TXN_0664,2023-04-10,Hades OST
A_TXN_0664,2023-04-10,Hades
A_TXN_0665,2023-10-20,Total War: Warhammer III
A_TXN_0665,2023-10-20,Valorant
A_TXN_0665,2023-10-20,Planet Coaster
A_TXN_0665,2023-10-20,Hollow Knight
A_TXN_0665,2023-10-20,God of War
A_TXN_0665,2023-10-20,Apex Legends
A_TXN_0666,2023-08-25,Counter-Strike 2
A_TXN_0666,2023-08-25,Ghost of Tsushima
A_TXN_0667,2023-03-24,The Witcher 3
A_TXN_0667,2023-03-24,Cyberpunk 2077
A_TXN_0668,2023-11-06,Cyberpunk 2077 OST
A_TXN_0668,2023-11-06,Ghost of Tsushima
A_TXN_0669,2023-03-12,Celeste
A_TXN_0669,2023-03-12,The Witcher 3
A_TXN_0669,2023-03-12,Apex Legends
A_TXN_0670,2023-07-10,Stardew Valley
A_TXN_0670,2023-07-10,Terraria
A_TXN_0671,2023-02-22,Cyberpunk 2077: Phantom Liberty DLC
A_TXN_0671,2023-02-22,Stardew Valley OST
A_TXN_0671,2023-02-22,Valorant
A_TXN_0672,2023-09-22,Hades
A_TXN_0672,2023-09-22,Horizon Zero Dawn
A_TXN_0672,2023-09-22,Celeste
A_TXN_0673,2023-09-20,Elden Ring OST
A_TXN_0673,2023-09-20,Cyberpunk 2077
A_TXN_0673,2023-09-20,Elden Ring
A_TXN_0674,2023-08-12,Hollow Knight
A_TXN_0674,2023-08-12,Hades
A_TXN_0675,2023-04-24,Cyberpunk 2077 OST
A_TXN_0675,2023-04-24,Cyberpunk 2077
A_TXN_0676,2023-06-28,Cities: Skylines
A_TXN_0676,2023-06-28,Hollow Knight
A_TXN_0676,2023-06-28,Cyberpunk 2077: Phantom Liberty DLC
A_TXN_0676,2023-06-28,Among Us
A_TXN_0676,2023-06-28,The Witcher 3
A_TXN_0677,2023-08-01,Cities: Skylines
A_TXN_0678,2023-09-15,Cyberpunk 2077: Phantom Liberty DLC
A_TXN_0678,2023-09-15,Cyberpunk 2077
A_TXN_0679,2023-04-25,The Witcher 3
A_TXN_0679,2023-04-25,Call of Duty MW3
A_TXN_0679,2023-04-25,Hades OST
A_TXN_0679,2023-04-25,The Witcher 3: Blood and Wine DLC
A_TXN_0679,2023-04-25,Cyberpunk 2077
A_TXN_0679,2023-04-25,Elden Ring
A_TXN_0680,2023-02-20,Hades
A_TXN_0680,2023-02-20,Elden Ring: Shadow of the Erdtree DLC
A_TXN_0680,2023-02-20,Elden Ring
A_TXN_0681,2023-11-29,Counter-Strike 2
A_TXN_0681,2023-11-29,Horizon Zero Dawn
A_TXN_0682,2023-03-16,Battlefield 2042
A_TXN_0682,2023-03-16,Call of Duty MW3
A_TXN_0682,2023-03-16,Celeste
A_TXN_0682,2023-03-16,Valorant
A_TXN_0683,2023-05-27,Total War: Warhammer III
A_TXN_0683,2023-05-27,Valorant
A_TXN_0683,2023-05-27,Planet Coaster
A_TXN_0683,2023-05-27,Hades OST
A_TXN_0683,2023-05-27,Hades
A_TXN_0684,2023-08-30,Red Dead Redemption 2
A_TXN_0684,2023-08-30,Cyberpunk 2077 OST
A_TXN_0684,2023-08-30,Horizon Zero Dawn
A_TXN_0685,2023-12-23,The Witcher 3: Blood and Wine DLC
A_TXN_0685,2023-12-23,Elden Ring: Shadow of the Erdtree DLC
A_TXN_0685,2023-12-23,Cyberpunk 2077: Phantom Liberty DLC
A_TXN_0685,2023-12-23,Overwatch 2
A_TXN_0685,2023-12-23,Cyberpunk 2077
A_TXN_0686,2023-03-13,Battlefield 2042
A_TXN_0686,2023-03-13,Stardew Valley
A_TXN_0687,2023-01-10,Terraria
A_TXN_0687,2023-01-10,Call of Duty MW3
A_TXN_0687,2023-01-10,Among Us
A_TXN_0687,2023-01-10,The Witcher 3
A_TXN_0687,2023-01-10,Elden Ring
A_TXN_0688,2023-05-12,Cities: Skylines
A_TXN_0688,2023-05-12,Apex Legends
A_TXN_0689,2023-03-18,Horizon Zero Dawn
A_TXN_0689,2023-03-18,God of War
A_TXN_0690,2023-05-28,Stardew Valley OST
A_TXN_0690,2023-05-28,Elden Ring: Shadow of the Erdtree DLC
A_TXN_0690,2023-05-28,Terraria
A_TXN_0690,2023-05-28,Planet Coaster
A_TXN_0690,2023-05-28,Cyberpunk 2077
A_TXN_0690,2023-05-28,Elden Ring
A_TXN_0691,2023-11-15,Elden Ring OST
A_TXN_0691,2023-11-15,Elden Ring: Shadow of the Erdtree DLC
A_TXN_0691,2023-11-15,The Witcher 3
A_TXN_0691,2023-11-15,Elden Ring
A_TXN_0692,2023-02-26,The Witcher 3
A_TXN_0692,2023-02-26,Total War: Warhammer III
A_TXN_0692,2023-02-26,Civilization VI
A_TXN_0692,2023-02-26,Planet Coaster
A_TXN_0693,2023-09-13,Hades
A_TXN_0693,2023-09-13,Total War: Warhammer III
A_TXN_0693,2023-09-13,Elden Ring: Shadow of the Erdtree DLC
A_TXN_0694,2023-11-02,Call of Duty MW3
A_TXN_0695,2023-11-20,Valorant
A_TXN_0696,2023-11-11,The Witcher 3
A_TXN_0696,2023-11-11,Cyberpunk 2077: Phantom Liberty DLC
A_TXN_0696,2023-11-11,Cyberpunk 2077
A_TXN_0696,2023-11-11,Cyberpunk 2077 OST
A_TXN_0697,2023-06-30,Red Dead Redemption 2
A_TXN_0697,2023-06-30,Cities: Skylines
A_TXN_0698,2023-07-04,Cyberpunk 2077 OST
A_TXN_0698,2023-07-04,Cyberpunk 2077
A_TXN_0698,2023-07-04,Battlefield 2042
A_TXN_0698,2023-07-04,Cyberpunk 2077: Phantom Liberty DLC
A_TXN_0698,2023-07-04,The Witcher 3
A_TXN_0698,2023-07-04,Elden Ring
A_TXN_0699,2023-10-11,Cyberpunk 2077: Phantom Liberty DLC
A_TXN_0699,2023-10-11,Cyberpunk 2077
A_TXN_0699,2023-10-11,Elden Ring
A_TXN_0700,2023-08-29,Cities: Skylines
A_TXN_0700,2023-08-29,Among Us
A_TXN_0700,2023-08-29,Planet Coaster
A_TXN_0701,2023-07-02,Cyberpunk 2077: Phantom Liberty DLC
A_TXN_0701,2023-07-02,Cyberpunk 2077
A_TXN_0701,2023-07-02,Elden Ring
A_TXN_0702,2023-06-26,Counter-Strike 2
A_TXN_0702,2023-06-26,Death Stranding
A_TXN_0703,2023-12-03,Cities: Skylines
A_TXN_0703,2023-12-03,Planet Coaster
A_TXN_0704,2023-10-25,Valorant
A_TXN_0704,2023-10-25,Counter-Strike 2
A_TXN_0704,2023-10-25,Call of Duty MW3
A_TXN_0704,2023-10-25,The Witcher 3: Blood and Wine DLC
A_TXN_0704,2023-10-25,Death Stranding
A_TXN_0705,2023-06-20,Hades
A_TXN_0705,2023-06-20,Hades OST
A_TXN_0705,2023-06-20,Apex Legends
A_TXN_0706,2023-11-26,The Witcher 3: Blood and Wine DLC
A_TXN_0706,2023-11-26,Cyberpunk 2077
A_TXN_0706,2023-11-26,The Witcher 3
A_TXN_0706,2023-11-26,Elden Ring
A_TXN_0707,2023-03-31,Celeste
A_TXN_0707,2023-03-31,Battlefield 2042
A_TXN_0707,2023-03-31,Stardew Valley
A_TXN_0707,2023-03-31,Overwatch 2
A_TXN_0707,2023-03-31,Cyberpunk 2077
A_TXN_0708,2023-12-17,Death Stranding
A_TXN_0708,2023-12-17,Among Us
A_TXN_0708,2023-12-17,Planet Coaster
A_TXN_0709,2023-12-23,Hollow Knight
A_TXN_0709,2023-12-23,Total War: Warhammer III
A_TXN_0709,2023-12-23,Battlefield 2042
A_TXN_0709,2023-12-23,The Witcher 3
A_TXN_0710,2023-09-03,Battlefield 2042
A_TXN_0710,2023-09-03,Counter-Strike 2
A_TXN_0711,2023-08-23,Stardew Valley
A_TXN_0711,2023-08-23,Among Us
A_TXN_0712,2023-04-13,Total War: Warhammer III
A_TXN_0712,2023-04-13,Civilization VI
A_TXN_0712,2023-04-13,Civilization VI: New Frontier Pass
A_TXN_0713,2023-10-06,The Witcher 3
A_TXN_0713,2023-10-06,Elden Ring
A_TXN_0714,2023-01-25,The Witcher 3
A_TXN_0714,2023-01-25,Cyberpunk 2077: Phantom Liberty DLC
A_TXN_0714,2023-01-25,Cyberpunk 2077
A_TXN_0715,2023-06-19,Cyberpunk 2077
A_TXN_0715,2023-06-19,Among Us
A_TXN_0716,2023-08-14,Elden Ring: Shadow of the Erdtree DLC
A_TXN_0716,2023-08-14,Civilization VI
A_TXN_0716,2023-08-14,Elden Ring
A_TXN_0716,2023-08-14,Ghost of Tsushima
A_TXN_0717,2023-07-17,Red Dead Redemption 2
A_TXN_0717,2023-07-17,Apex Legends
A_TXN_0718,2023-04-06,Cities: Skylines
A_TXN_0718,2023-04-06,Planet Coaster
A_TXN_0719,2023-09-12,Cities: Skylines
A_TXN_0719,2023-09-12,The Witcher 3: Blood and Wine DLC
A_TXN_0720,2023-09-23,The Witcher 3: Blood and Wine DLC
A_TXN_0720,2023-09-23,The Witcher 3
A_TXN_0721,2023-02-12,Cyberpunk 2077 OST
A_TXN_0721,2023-02-12,Cyberpunk 2077
A_TXN_0722,2023-02-10,Terraria
A_TXN_0723,2023-04-03,Stardew Valley
A_TXN_0723,2023-04-03,Among Us
A_TXN_0723,2023-04-03,Valorant
A_TXN_0724,2023-02-10,Horizon Zero Dawn
A_TXN_0724,2023-02-10,God of War
A_TXN_0725,2023-06-01,Cyberpunk 2077 OST
A_TXN_0725,2023-06-01,Total War: Warhammer III
A_TXN_0725,2023-06-01,Stardew Valley
A_TXN_0725,2023-06-01,Terraria
A_TXN_0726,2023-11-05,Total War: Warhammer III
A_TXN_0726,2023-11-05,Cyberpunk 2077
